unit,timestamp,sensor,genotype,g_alias,treatment,3D Leaf Area mm²,Canopy Light Penetration Depth mm,Convex Hull Area Coverage %,Convex Hull Area mm²,Convex Hull Aspect Ratio ,Convex Hull Circumference mm,Convex Hull Maximum Width mm,Digital Biomass mm³,GLI Average ,GLI [-0.2:0] %,GLI [-1:-0.2] %,GLI [0.15:0.3] %,GLI [0.3:0.6] %,GLI [0.6:1] %,GLI [0:0.15] %,Hue Average °,Hue [0:25] %,Hue [100:125] %,Hue [125:360] %,Hue [25:50] %,Hue [50:75] %,Hue [75:100] %,Lightness Average %,Lightness [0:0] %,Lightness [0:25] %,Lightness [100:100] %,Lightness [25:50] %,Lightness [50:75] %,Lightness [75:100] %,NA NA,NDVI Average ,NDVI [-1:0] %,NDVI [0.15:0.3] %,NDVI [0.3:0.45] %,NDVI [0.45:0.6] %,NDVI [0.6:1] %,NDVI [0:0.15] %,NPCI Average ,NPCI [-0.2:0] %,NPCI [-1:-0.2] %,NPCI [0.2:0.4] %,NPCI [0.4:0.6] %,NPCI [0.6:1] %,NPCI [0:0.2] %,PSRI Average ,PSRI [-0.2:0] %,PSRI [-0.4:-0.2] %,PSRI [-0.8:-0.4] %,PSRI [-4:-0.8] %,PSRI [0.2:4] %,PSRI [0:0.2] %,Plant Height Averaged mm,Plant Height Max mm,Projected Leaf Area mm²,Saturation Average %,Saturation [0:0] %,Saturation [0:25] %,Saturation [100:100] %,Saturation [25:50] %,Saturation [50:75] %,Saturation [75:100] %,Surface Angle Average °,Voxel Volume Total mm³
14:5:2,2022-11-28 11:31:58,A,potato,potato,n/a,13639.2,61.9081,73.7231,13516.9,86.194,434.711,148.421,890244,0.231372,3.1078,0.290061,46.5459,25.6438,1.40295,23.0095,127.381,0.586042,27.5084,53.1581,1.32599,3.39194,14.0295,6.21729,0,100,0,0,0,0,15.2972,0.671971,0.112473,0.645238,3.19659,18.629,77.1562,0.260463,-0.0191896,40.2652,17.3385,10.5724,2.54543,0.870183,28.4082,-0.00714732,57.2782,0.30782,0.0177588,0,1.36743,41.0288,65.2708,72.699,9965.07,32.3023,0,34.5824,0.313739,53.6554,10.235,1.21352,46.9375,16893
14:5:2,2022-11-28 11:34:18,A,potato,potato,n/a,13466.8,61.8828,73.3411,13475.5,86.828,434.229,147.636,879113,0.223139,4.46631,0.411449,42.8801,25.2177,1.52057,25.5039,127.456,0.78712,26.0644,52.4925,1.76506,3.96541,14.9255,6.23911,0,99.994,0,0.00596303,0,0,0.088075,0.667892,0.101371,0.691711,3.37507,19.6959,75.7603,0.375671,-0.0165572,37.3822,18.9803,11.5564,2.6774,1.02564,28.3781,-0.00769944,55.5516,0.745379,0.0536673,0.0119261,1.50865,42.1288,65.2801,72.599,9883.09,32.4818,0,34.1443,0.423375,53.7209,10.4293,1.28205,47.2129,16770
14:5:2,2022-11-29 11:10:20,A,potato,potato,n/a,13169.3,66.8012,71.8113,13172.9,89.2872,426.644,147.95,927587,0.238233,3.31029,0.385486,45.6648,29.1623,1.19317,20.2839,125.748,0.660833,28.783,51.2513,1.45628,3.38983,14.4588,5.94102,0,99.9816,0,0.0183565,0,0,0.212943,0.677796,0.165208,0.562932,2.99211,16.8451,79.0614,0.373248,-0.0194172,38.1509,17.5794,11.0751,2.14159,0.660833,30.3922,-0.0063419,55.2347,0.47115,0.0183565,0.00611883,1.1381,43.1316,70.4356,82.3107,9459.62,33.2501,0,30.5329,0.287585,57.2233,10.9038,1.05244,45.917,16343
14:5:2,2022-11-29 11:13:02,A,potato,potato,n/a,13521.6,67.123,73.2526,13185.2,89.0028,427.419,148.257,956006,0.240325,2.8736,0.419941,46.4815,28.1241,1.70376,20.3971,126.028,0.581919,28.82,51.6708,1.4638,3.39552,14.068,5.91273,0,99.994,0,0.00599916,0,0,0.148574,0.680261,0.101986,0.617913,3.01158,16.4077,79.4469,0.413942,-0.0199071,37.9627,18.2494,10.9965,2.06971,0.887876,29.8338,-0.00758774,55.7382,0.419941,0.0299958,0.0119983,1.17584,42.624,70.7023,82.199,9658.53,33.373,0,30.7217,0.317955,56.5781,10.9845,1.3978,45.5871,16669
14:5:2,2022-11-30 10:50:23,A,potato,potato,n/a,13683.7,74.5083,76.0274,13247.5,81.1542,429.676,147.356,1073480,0.241573,3.13198,0.498139,45.6227,29.1497,1.5574,20.0401,125.819,0.624105,29.9571,50.1403,1.36273,3.21786,14.698,5.82558,0,99.9599,0,0.0286287,0.00572574,0.00572574,2.69972,0.682361,0.183224,0.532494,2.76553,15.7458,80.4695,0.303464,-0.0173502,36.1237,18.5113,11.1595,2.29029,0.910392,31.0049,-0.00593405,54.0338,0.498139,0.0687088,0.0229029,1.33982,44.0366,78.4495,87.799,10071.7,33.826,0,29.3043,0.395076,57.7097,11.211,1.3799,47.3933,17465
14:5:2,2022-11-30 10:52:48,A,potato,potato,n/a,14071.4,74.7793,77.2553,13331.8,81.0167,431.01,147.957,1107640,0.246752,3.25354,0.365251,43.8526,31.0238,1.67453,19.8303,125.535,0.674309,30.535,49.7977,1.19128,3.10744,14.6943,5.8249,0,99.9607,0,0.022477,0.0112385,0.00561924,0.121325,0.682534,0.1461,0.601259,2.68038,15.8406,80.4113,0.320297,-0.0129438,37.0757,17.341,11.4295,2.48932,0.876601,30.7878,-0.00438576,53.984,0.365251,0.0505732,0.0168577,1.30928,44.274,78.7155,87.5824,10299.5,34.07,0,29.2257,0.359631,57.0353,11.8903,1.4891,47.0468,17796
14:5:2,2022-12-01 11:10:27,A,potato,potato,n/a,14273.7,89.3391,76.4508,13857.5,85.5821,440.082,155.85,1331140,0.228481,3.00793,0.418069,47.2581,25.8551,0.868715,22.592,126.751,0.624389,29.3463,51.8026,1.31393,3.12738,13.7854,6.18838,0,99.9294,0,0.0217179,0.0434358,0.00542947,0.19772,0.659644,0.287762,0.656966,3.49658,19.6058,75.6054,0.347486,-0.0231778,39.912,16.283,9.64274,1.47682,0.537518,32.1479,-0.00671744,55.5652,0.564665,0.0380063,0.0271474,1.33022,42.4748,93.2582,99.6928,10594.2,31.7363,0,33.5433,0.380063,57.2049,8.15507,0.71669,47.9159,18418
14:5:2,2022-12-01 11:13:49,A,potato,potato,n/a,14743.8,89.4665,77.0006,13841.8,85.7244,439.526,155.095,1378730,0.228925,3.07526,0.319437,47.5203,26.118,0.736329,22.2306,126.398,0.611803,28.2133,51.987,1.22902,3.04819,14.9107,6.1945,0,99.9296,0,0.0378993,0.0270709,0.00541419,0.119186,0.659823,0.173254,0.628045,3.47591,20.2599,75.176,0.286952,-0.0210976,40.8988,15.8257,10.1516,1.64591,0.492691,30.9854,-0.00683142,56.1776,0.471034,0.059556,0.0162426,1.28316,41.9924,93.5129,99.799,10658.2,31.6004,0,33.9199,0.276123,56.3779,8.80346,0.622631,46.2894,18470
14:5:2,2022-12-02 17:01:52,A,potato,potato,n/a,15693.2,86.2491,71.4945,15443.6,83.9091,455.726,160.403,1522740,0.2289,3.90209,0.506765,43.6477,27.9836,0.937516,23.0223,122.499,0.902042,29.1947,46.369,1.86996,4.48487,17.1793,6.08313,0,100,0,0,0,0,0.134902,0.643828,0.162165,1.23144,6.32443,22.0747,69.7664,0.440886,0.00578265,35.7118,14.7266,13.1607,2.8987,0.73481,32.7674,0.00509483,49.6985,0.653727,0.0709471,0,2.76187,46.815,97.032,110.999,11041.3,32.5836,0,32.8739,0.369939,54.8624,11.012,0.881772,44.708,19733
14:5:2,2022-12-02 17:04:13,A,potato,potato,n/a,15443,86.2436,70.0519,15521.1,84.1906,457.369,161.15,1489970,0.224942,3.95805,0.478051,45.7027,25.8507,0.9304,23.0801,123.177,0.843014,28.5391,46.7667,1.92248,4.28704,17.6416,6.14372,0,100,0,0,0,0,0.131402,0.642767,0.143929,1.0075,6.24036,22.7203,69.4305,0.457489,0.00288477,34.8977,15.7294,13.1644,2.60101,0.827593,32.7799,0.00350969,49.7327,0.817313,0.077105,0,2.66269,46.7102,96.4822,110.499,10872.8,32.3449,0,32.9084,0.411226,55.9011,9.78205,0.997224,44.7483,19454
14:5:2,2022-12-05 11:38:20,A,potato,potato,n/a,19045.1,112.882,75.7744,18988.3,70.3988,516.294,188.469,2431720,0.220136,5.34021,0.612024,43.3137,26.3571,1.00004,23.3769,117.645,1.90008,23.5969,45.1338,5.60022,7.24829,16.5207,6.3179,0,100,0,0,0,0,0.179212,0.628199,0.324013,6.25225,7.81231,15.4926,68.9108,1.20805,0.0316552,31.4613,16.9327,15.1766,7.10028,1.88808,27.4411,0.035174,47.5779,0.624025,0.168007,0.0160006,11.5285,40.0856,127.682,135.151,14388.3,34.837,0,26.8211,0.356014,58.0383,13.6605,1.12405,49.0468,24999
14:5:2,2022-12-05 11:40:45,A,potato,potato,n/a,18955.4,112.922,75.7397,18939.5,70.2218,516.458,188.747,2421720,0.219811,5.26991,0.533002,44.6079,25.2314,1.04597,23.3118,117.569,1.78335,24.6383,44.4596,5.81493,7.18952,16.1143,6.35134,0,100,0,0,0,0,0.179945,0.625474,0.364686,5.94718,8.25552,15.934,68.2323,1.26638,0.0359496,31.6756,16.1584,15.5011,6.94105,1.93965,27.7842,0.0366734,47.0164,0.665251,0.132249,0.0120226,11.9024,40.2717,127.759,135.32,14344.7,34.5905,0,27.8043,0.356671,57.3158,13.3771,1.14615,49.1587,24953
14:5:2,2022-12-06 11:06:29,A,potato,potato,n/a,20358.7,117.376,73.9435,20570.9,69.0681,552.713,214.807,2724830,0.21043,5.62366,0.754347,43.8577,23.5432,0.908988,25.3121,114.908,2.44408,23.5771,43.8879,7.87915,7.87538,14.3364,6.71728,0,99.9057,0,0.0905216,0.00377173,0,0.150949,0.611043,0.388489,9.42934,6.45344,13.2275,68.193,2.3083,0.0486124,31.8938,15.136,15.0832,8.18844,2.87029,26.8283,0.0537109,46.3244,0.641195,0.0603478,0,15.4943,37.4797,133.841,143.374,15210.8,34.7052,0,27.7675,0.264021,57.4209,13.1558,1.39177,48.3208,26513
14:5:2,2022-12-06 11:08:49,A,potato,potato,n/a,20826.8,117.121,73.3683,21200.6,64.2421,567.528,221.23,2785090,0.209759,5.69942,0.726723,44.5846,23.0522,0.933304,25.0037,115.462,2.45684,23.0707,44.5256,7.82795,7.82057,14.2984,6.70058,0,99.9078,0,0.0885348,0.00368895,0,0.982365,0.610548,0.483252,9.6466,6.12734,12.9113,68.4706,2.36093,0.0470643,31.6364,15.7481,15.2796,8.15995,2.84418,26.3317,0.0527091,46.6135,0.671389,0.0885348,0.00368895,15.2501,37.3727,133.727,143.586,15554.5,34.7603,0,27.0326,0.309872,58.0087,13.2987,1.35015,48.295,27108
14:5:2,2022-12-07 10:44:30,A,potato,potato,n/a,20474.7,121.097,73.0296,21625.2,67.4866,560.495,214.663,2837110,0.198204,6.62897,1.24042,41.0142,22.4225,0.835461,27.8584,114.658,3.08282,23.6447,44.7282,10.1861,6.57789,11.7804,6.84709,0,99.5732,0,0.426852,0,0,0.195917,0.605026,0.605618,9.10252,4.70266,11.8862,69.0113,4.69172,0.050218,32.2656,15.374,13.6155,9.00766,3.09741,26.6399,0.0603628,47.023,0.481576,0.0802627,0.0510762,16.2131,36.151,138.566,161.399,15792.8,34.5455,0,28.5735,0.361182,56.2313,13.7468,1.08719,50.4481,27410
14:5:2,2022-12-07 10:46:59,A,potato,potato,n/a,20528.6,121.236,73.1856,21646.1,67.9599,559.648,213.733,2846900,0.201318,6.39543,1.1162,41.9103,22.5749,0.938045,27.0652,114.92,2.94139,23.8511,45.0153,9.84584,6.64267,11.7038,6.88597,0,99.4983,0,0.501745,0,0,0.18987,0.606264,0.487202,9.04232,4.80294,11.551,69.3717,4.74476,0.0486436,32.977,15.0269,13.998,8.50058,3.10137,26.3962,0.0583985,47.2659,0.541739,0.159977,0.0290867,16.1213,35.8821,138.68,161.183,15841.9,34.5421,0,28.2286,0.389034,56.679,13.5471,1.1562,50.4803,27504
14:5:3,2022-11-24 17:39:54,A,potato,potato,n/a,8666.84,30.4732,73.1754,8608.25,76.2448,342.757,120.874,322670,0.192316,8.10152,1.33671,38.069,19.9783,2.09538,30.4191,113.726,1.78829,24.8916,38.8367,3.75723,7.8396,22.8866,6.16348,0,100,0,0,0,0,0.121972,0.650201,0.0632225,0.641257,4.5159,25.1716,69.4635,0.144509,0.0618858,30.1842,10.1879,18.19,4.46171,1.88764,35.0885,0.0224738,40.0921,0.243858,0.0270954,0.00903179,2.58309,57.0448,37.2303,44.248,6299.12,31.112,0,41.483,0.740607,46.2337,9.56467,1.97796,46.625,11072
14:5:3,2022-11-24 17:42:19,A,potato,potato,n/a,8653.73,30.8351,74.328,8579.75,75.8172,342.713,120.715,325974,0.19766,7.50534,1.35328,37.4822,21.7236,2.11004,29.8255,112.767,2.05662,24.8575,38.0876,3.91738,7.46083,23.62,6.17192,0,100,0,0,0,0,0.125089,0.650198,0.14245,0.560897,4.77208,25.2493,69.1417,0.133547,0.0662905,29.3447,10.0783,18.7411,4.78098,1.94979,35.1051,0.0247087,39.0313,0.382835,0.00890313,0,2.70655,57.8704,37.6686,44.399,6377.16,31.785,0,40.4826,0.783476,45.7265,10.8173,2.19017,47.4763,11232
14:5:3,2022-11-25 12:08:28,A,potato,potato,n/a,8523.62,33.4845,75.739,8540.25,79.9068,341.757,121.989,340039,0.178561,8.72271,0.797756,38.4939,18.4799,0.578592,32.9272,112.561,1.83221,24.8619,37.2403,3.83098,7.2061,25.0285,6.83878,0,100,0,0,0,0,0.200434,0.623335,0.105199,0.797756,4.73394,29.552,64.662,0.149031,0.0664563,30.9284,7.4954,18.2782,4.01508,1.17472,38.1082,0.0253334,38.038,0.368195,0.0175331,0,2.74393,58.8323,39.8937,49.8243,6468.3,28.4696,0,47.5059,0.219164,43.1051,8.01262,1.15718,49.3718,11407
14:5:3,2022-11-25 12:10:52,A,potato,potato,n/a,8650.43,33.5682,76.1648,8513.5,79.9123,341.416,121.268,345332,0.182692,7.34026,0.677698,41.2339,18.0954,0.378455,32.2742,110.669,1.98029,25.5149,35.2755,3.69653,8.29959,25.2332,6.87834,0,100,0,0,0,0,412257,0.624489,0.0704101,0.730505,4.45344,29.7307,64.8653,0.149622,0.0653509,29.5195,7.45467,19.1692,3.52931,0.616089,39.7113,0.026747,36.6485,0.316846,0.00880127,0,2.36754,60.6583,39.9207,49.984,6484.29,28.4721,0,45.9426,0.176025,45.8722,7.41067,0.598486,48.562,11362
14:5:3,2022-11-28 11:31:58,A,potato,potato,n/a,8784.2,35.6236,67.0236,9118.25,73.402,359.158,131.582,388606,0.185815,6.8089,0.644576,40.9986,17.9936,0.735361,32.8189,110.033,1.62506,22.9414,35.6786,4.00363,9.69587,26.0554,6.38721,0,100,0,0,0,0,0.146232,0.619606,0.199728,1.0985,6.60917,27.4626,64.3395,0.290513,0.088247,31.1575,6.25511,19.31,6.48207,1.88833,34.9069,0.0368262,37.2401,0.154335,0.00907853,0.00907853,5.39265,57.1947,44.2393,61.399,6111.38,29.6227,0,46.2914,0.290513,41.507,10.64,1.27099,44.0893,11015
14:5:3,2022-11-28 11:34:18,A,potato,potato,n/a,8829.95,35.3084,66.865,9203.5,72.8151,360.748,132.484,388654,0.182771,10.1221,0.987965,35.9529,19.3641,1.51787,32.055,111.327,2.07473,21.7891,37.9648,4.47279,10.185,23.5136,6.30485,0,99.991,0,0.0089815,0,0,0.112056,0.622363,0.152685,1.12269,6.48464,27.3846,64.4692,0.386204,0.0871718,28.6959,9.69104,20.0736,7.16724,2.63158,31.7406,0.0341845,37.5606,0.772409,0.053889,0,5.8739,55.7392,44.0155,62.199,6153.92,31.3433,0,42.3388,0.619723,43.5513,11.631,1.85917,44.1862,11134
14:5:3,2022-11-29 11:10:20,A,potato,potato,n/a,9202.88,39.2021,63.1797,10058.2,74.8686,369.781,137.463,444985,0.188266,7.8977,1.03164,40.7456,20.3294,0.58951,29.4062,106.775,1.95059,23.3897,33.8968,5.08019,10.0477,25.635,6.24863,0,99.974,0,0.0260078,0,0,0.914958,0.615848,0.338101,1.4391,7.70698,26.7274,63.2163,0.572172,0.0880921,26.7967,7.9844,19.922,7.12614,1.47378,36.697,0.0395998,34.0962,0.563502,0.0693541,0.0173385,6.22453,59.029,48.3528,68.599,6354.77,30.8913,0,40.156,0.35544,47.7677,10.5765,1.14434,43.6763,11535
14:5:3,2022-11-29 11:13:02,A,potato,potato,n/a,9159.79,39.5308,63.3489,10044.5,75.0162,369.902,137.463,445182,0.193,6.29437,0.701299,42.2338,19.2208,0.796537,30.7532,107.131,1.98268,23.1948,33.6277,4.48485,10.7619,25.9481,6.26122,0,99.9567,0,0.04329,0,0,0.220669,0.619463,0.251082,1.22078,7.93939,25.9481,64.2597,0.380952,0.0924764,28.4069,7.00433,20.5714,6.82251,1.85281,35.342,0.0396095,34.9784,0.363636,0.0692641,0,6.20779,58.381,48.6017,68.599,6363.08,30.6615,0,41.9481,0.30303,45.5844,10.684,1.48052,44.0062,11550
14:5:3,2022-11-30 10:50:23,A,potato,potato,n/a,9374.67,45.4461,61.22,10602.2,73.7248,381.944,144.218,510650,0.193255,8.02889,1.36054,38.2212,21.5503,1.67968,29.1593,107.24,2.62031,24.0783,34.7611,6.51717,9.5658,22.4574,6.06695,0,99.9664,0,0.0167968,0.0167968,0,0.26228,0.610404,0.814647,3.67011,7.29823,22.5582,64.3739,1.28496,0.103566,27.0261,9.0367,17.7291,7.94491,4.67792,33.5853,0.0518345,35.2818,0.47871,0.0923826,0.0755858,9.64979,54.4218,54.4713,71.799,6490.69,33.6542,0,37.3646,1.13379,45.3767,13.3703,2.75468,43.8232,11907
14:5:3,2022-11-30 10:52:48,A,potato,potato,n/a,9133.08,45.0583,59.356,10568.2,74.2558,380.323,142.09,492790,0.19931,7.87989,0.850473,37.7766,22.2945,1.74434,29.4541,107.424,2.68159,24.3426,34.1838,6.24837,9.58952,22.9541,6.14834,0,99.9653,0,0.0260349,0.0086783,0,0.174756,0.614415,0.477306,3.93127,7.22902,22.39,64.931,1.0414,0.107742,27.1197,8.53944,18.3199,8.40927,4.43461,33.1771,0.0506556,35.0516,0.477306,0.0607481,0.0520698,9.50273,54.8555,53.9567,71.799,6272.89,33.6054,0,37.5423,0.919899,44.6498,14.5535,2.33446,43.3847,11523
14:5:3,2022-12-01 11:10:27,A,potato,potato,n/a,10055.7,53.4093,61.9584,11232.6,77.1442,391.565,143.541,663812,0.187902,8.08002,1.29718,40.2438,20.4345,0.81269,29.1318,112.768,2.47714,25.0371,38.7044,3.82902,7.9081,22.0442,6.19692,0,99.9375,0,0.0312573,0.0312573,0,0.228473,0.605808,0.648589,2.2349,7.5799,28.1003,60.2876,1.14871,0.0645549,30.8588,9.51004,16.5351,5.6185,2.06298,35.4146,0.0347542,39.5796,0.609518,0.101586,0.0390717,6.60311,53.0671,66.0132,87.799,6959.56,30.9585,0,41.5722,0.617332,45.7842,10.5572,1.46909,43.8039,12797
14:5:3,2022-12-01 11:13:49,A,potato,potato,n/a,9993.42,53.3551,60.7001,11319,77.0271,392.646,143.878,657694,0.18781,7.54747,1.0557,40.4948,19.562,1.07934,30.2608,112.694,2.07201,23.123,39.0924,4.14402,8.28015,23.2884,6.26204,0,99.9212,0,0.0630269,0.00787836,0.00787836,0.152555,0.604392,0.598755,2.14291,8.36682,27.4167,60.4743,1.00055,0.0703385,31.1195,9.04436,17.5215,5.82211,2.14291,34.3496,0.0361987,39.3288,0.716931,0.0709052,0.0315134,6.64933,53.2026,65.8128,87.799,6870.64,30.7634,0,42.1256,0.590877,45.1351,10.7855,1.36296,43.4408,12693
14:5:3,2022-12-02 17:01:52,A,potato,potato,n/a,11152.6,60.0035,54.2769,13828.8,70.6075,434.165,160.392,826070,0.199542,7.26511,1.09771,39.857,22.6331,1.15548,27.9916,113.443,2.20986,27.5005,38.326,3.38702,7.07735,21.4992,5.75257,0,99.9639,0,0.0361089,0,0,0.144685,0.618877,0.433307,1.78378,7.37344,26.5112,63.2484,0.64996,0.0576927,31.3136,9.09222,16.5957,4.05142,1.61046,37.3366,0.0264807,39.6259,0.678847,0.064996,0.0288871,4.78082,54.8205,74.07,88.199,7505.81,31.0713,0,40.247,0.519968,47.6926,9.9805,1.5599,42.3083,13847
14:5:3,2022-12-02 17:04:13,A,potato,potato,n/a,11439,59.8185,55.1532,13893.8,70.8849,434.465,160.154,847859,0.19175,7.82277,1.25786,38.3365,21.2564,1.36386,29.9625,115.018,2.24719,26.0264,40.0184,3.70292,7.6461,20.359,5.72025,0,99.9576,0,0.0353332,0.00706664,0,0.125129,0.615322,0.685464,2.12706,7.63904,25.3339,63.3383,0.876263,0.0492725,30.6268,11.236,16.3946,3.93612,1.82319,35.9833,0.0233421,40.7321,0.876263,0.0918663,0.0918663,4.76291,53.445,74.12,87.8932,7662.85,31.0108,0,41.3681,0.81973,46.449,9.89329,1.46986,42.067,14151
14:5:3,2022-12-05 11:38:20,A,potato,potato,n/a,13964,66.7057,58.64,17009.5,72.4431,486.978,172.802,1192490,0.217074,6.00617,1.29491,39.0291,27.5953,1.48226,24.5922,115.083,2.16553,29.4523,39.0952,4.00044,6.22107,19.0655,5.58977,0,99.9504,0,0.0495922,0,0,0.153038,0.629475,0.88715,2.88186,5.86842,20.443,68.7624,1.15715,0.0480288,30.0419,12.1997,17.0983,4.23187,1.72471,34.7035,0.0277171,41.1175,0.88715,0.121225,0.0551025,5.89597,51.9231,85.3975,104.599,9974.38,33.6546,0,32.4113,0.721843,52.7992,12.4311,1.63654,45.5837,18148
14:5:3,2022-12-05 11:40:45,A,potato,potato,n/a,13709.2,66.87,57.338,16942.1,73.1544,485.371,171.644,1167650,0.212588,6.05207,1.19464,40.7247,25.6339,1.26789,25.1268,114.811,1.86521,28.8121,39.0511,4.42353,6.18731,19.6608,5.70351,0,99.9549,0,0.0450806,0,0,0.731816,0.625923,0.80018,2.91333,6.27747,20.7878,68.1449,1.0763,0.051949,29.6461,11.7998,16.7812,4.71656,1.69052,35.3657,0.0288948,40.5782,0.698749,0.0619858,0.0676209,6.24366,52.3498,85.1726,104.399,9714.28,33.1297,0,33.7428,0.619858,52.44,11.8167,1.38059,45.1212,17746
14:5:3,2022-12-06 11:06:29,A,potato,potato,n/a,14740.5,74.6379,63.0664,16656.8,91.4206,475.049,158.723,1399710,0.219994,5.55789,1.09792,41.411,27.406,1.22925,23.298,116.161,1.92267,29.3602,40.8437,4.12377,5.11137,18.6384,5.79249,0,99.8687,0,0.13133,0,0,0.16478,0.637948,0.614625,3.23597,4.34965,17.9134,72.7044,1.18197,0.0398143,31.6978,11.9195,15.5337,4.03446,1.5497,35.2648,0.0252542,42.9239,0.54108,0.0840513,0.026266,5.14814,51.2765,94.9572,111.799,10504.8,33.3652,0,32.2232,0.656651,54.1815,11.8407,1.09792,45.4467,19036
14:5:3,2022-12-06 11:08:49,A,potato,potato,n/a,15041.3,74.6928,63.9628,16712.2,92.87,476.268,158.465,1430900,0.219314,5.78077,1.15822,41.577,27.1923,1.40124,22.8904,115.658,1.98035,29.4105,40.5377,4.14685,5.33092,18.5936,5.73447,0,99.8966,0,0.103413,0,0,0.172953,0.636686,0.687694,3.02999,4.31231,19.0848,71.7167,1.16856,0.0453073,32.4457,11.3289,16.3082,4.16236,1.62358,34.1313,0.027739,43.0455,0.49121,0.129266,0.0310238,5.37746,50.9255,95.1315,111.799,10689.6,33.4668,0,32.1613,0.780765,53.9555,11.8304,1.27198,45.2858,19340
14:5:3,2022-12-07 10:44:30,A,potato,potato,n/a,15447.8,72.3032,65.737,17254.8,81.1852,486.999,161.41,1498890,0.226889,4.71309,1.13291,41.7999,28.9799,1.3487,22.0255,117.04,1.67729,31.1084,40.2452,2.96224,4.62972,19.3771,5.73532,0,99.9559,0,0.0441393,0,0,2.16261,0.64562,0.706229,2.14321,3.60961,18.3619,74.1638,1.0152,0.0380056,31.795,11.8195,16.3806,3.34478,1.26042,35.3997,0.0203477,42.8249,0.529671,0.147131,0.053948,3.84993,52.5944,97.0297,113.993,11342.7,33.5325,0,31.7656,0.613046,54.4777,12.001,1.14272,47.2366,20390
14:5:3,2022-12-07 10:46:59,A,potato,potato,n/a,15441.7,72.0197,65.1877,17301.9,80.8465,487.798,161.928,1501030,0.228427,5.04472,0.889372,42.9567,28.2573,1.52181,21.3301,117.141,1.55146,31.296,40.4664,3.00904,4.63956,19.0375,5.75121,0,99.9456,0,0.0543505,0,0,0.166382,0.648089,0.597856,2.09991,3.35985,18.6719,74.4059,0.864667,0.0368671,32.1607,11.6705,15.9642,3.24621,1.22042,35.7379,0.0181677,43.0703,0.548446,0.138347,0.0494096,3.42408,52.7694,97.2061,113.399,11278.7,33.4154,0,31.6518,0.587974,54.9632,11.5371,1.25994,46.9123,20239
14:5:4,2022-11-24 17:39:54,A,potato,potato,n/a,12192.1,62.2448,54.3489,17620.5,71.7768,491.561,181.847,1056800,0.235129,9.71005,3.39117,30.0119,26.2872,7.95795,22.6417,120.688,2.47556,26.3098,44.543,2.92771,6.48844,17.2554,7.27592,0,99.887,0,0.0847793,0.0282598,0,0.158834,0.675237,0.548239,0.638671,3.1764,19.9344,75.1088,0.593455,0.0344904,28.2767,19.3071,16.125,5.32979,4.10332,26.8581,0.006769,44.04,3.21031,0.23173,0.0678234,3.70768,48.7424,86.6788,97.799,9576.55,39.5679,0,28.6611,3.60595,45.7865,16.4472,5.49935,51.7665,17693
14:5:4,2022-11-24 17:42:19,A,potato,potato,n/a,12326.4,63.1338,54.1489,17782,72.2823,494.09,182.465,1070730,0.231905,10.7129,3.2363,29.1043,25.6941,8.22256,23.0299,122.184,2.63055,25.408,45.4877,2.98951,6.48943,16.9948,7.27371,0,99.8934,0,0.0841326,0.0224354,0,0.142361,0.678027,0.521622,0.72354,3.11851,19.8216,75.2145,0.600146,0.024495,26.7429,21.6165,15.8786,5.72102,4.32442,25.7165,0.0029738,43.6143,4.20663,0.398228,0.123394,4.20102,47.4564,86.8651,98.199,9628.76,40.4387,0,27.7918,3.79718,45.0222,17.4659,5.92293,51.3677,17829
14:5:4,2022-11-25 12:08:28,A,potato,potato,n/a,11879.5,69.9563,52.8048,16697.5,71.4635,480.991,179.207,1121210,0.221203,10.9477,4.13527,28.9285,25.2956,7.63953,23.0534,121.84,2.2116,25.9205,45.4083,2.97127,6.24272,17.2456,7.46927,0,99.9265,0,0.0490106,0.0122526,0.0122526,0.320374,0.664119,0.545243,0.869938,3.71868,21.822,72.2049,0.839306,0.0370305,26.6066,20.4803,16.5717,4.50898,4.50898,27.3234,0.00349136,42.5841,3.99436,0.453348,0.0245053,3.35723,49.5865,94.3823,106.589,8817.08,39.3069,0,28.9653,3.48588,46.4988,15.5119,5.5382,47.9273,16323
14:5:4,2022-11-25 12:10:52,A,potato,potato,n/a,12101.4,69.8248,52.8273,16679.5,71.4558,481.468,178.894,1141450,0.21721,10.1535,4.03694,30.2587,27.5919,5.94532,22.0136,119.394,2.85644,25.237,44.6816,3.11946,6.61814,17.4873,7.4007,0,99.9266,0,0.0428161,0.0183497,0.0122332,22.2586,0.667051,0.654474,0.795156,3.46199,21.3591,72.9158,0.813505,0.0225592,26.968,20.5211,16.2701,5.04006,3.37635,27.8243,0.00513802,43.5134,3.41305,0.48321,0.0611658,3.4314,49.0978,94.3237,106.228,8811.32,39.3282,0,27.2188,3.16839,48.162,16.8695,4.58132,46.7361,16349
