unit,timestamp,sensor,genotype,g_alias,treatment,3D Leaf Area mm²,Canopy Light Penetration Depth mm,Convex Hull Area Coverage %,Convex Hull Area mm²,Convex Hull Aspect Ratio ,Convex Hull Circumference mm,Convex Hull Maximum Width mm,Digital Biomass mm³,GLI Average ,GLI [-0.2:0] %,GLI [-1:-0.2] %,GLI [0.15:0.3] %,GLI [0.3:0.6] %,GLI [0.6:1] %,GLI [0:0.15] %,Hue Average °,Hue [0:25] %,Hue [100:125] %,Hue [125:360] %,Hue [25:50] %,Hue [50:75] %,Hue [75:100] %,Lightness Average %,Lightness [0:0] %,Lightness [0:25] %,Lightness [100:100] %,Lightness [25:50] %,Lightness [50:75] %,Lightness [75:100] %,NA NA,NDVI Average ,NDVI [-1:0] %,NDVI [0.15:0.3] %,NDVI [0.3:0.45] %,NDVI [0.45:0.6] %,NDVI [0.6:1] %,NDVI [0:0.15] %,NPCI Average ,NPCI [-0.2:0] %,NPCI [-1:-0.2] %,NPCI [0.2:0.4] %,NPCI [0.4:0.6] %,NPCI [0.6:1] %,NPCI [0:0.2] %,PSRI Average ,PSRI [-0.2:0] %,PSRI [-0.4:-0.2] %,PSRI [-0.8:-0.4] %,PSRI [-4:-0.8] %,PSRI [0.2:4] %,PSRI [0:0.2] %,Plant Height Averaged mm,Plant Height Max mm,Projected Leaf Area mm²,Saturation Average %,Saturation [0:0] %,Saturation [0:25] %,Saturation [100:100] %,Saturation [25:50] %,Saturation [50:75] %,Saturation [75:100] %,Surface Angle Average °,Voxel Volume Total mm³
12:2:3,2022-11-25 16:16:50,A,potato,potato,n/a,13213.5,57.7658,64.8821,13857.2,96.4623,446.161,156.232,902256,0.0651722,24.0769,16.6237,17.4709,28.4618,0.337741,13.0288,58.9523,25.9946,26.2694,16.8985,15.0381,4.42498,11.3744,4.94696,0,99.7596,0,0.211804,0.0286221,0,18.795,0.444937,3.19995,22.7775,15.5132,9.7258,39.5672,9.21633,0.317544,9.00452,1.51697,23.8537,24.3975,14.0706,27.1567,0.23917,10.3269,0.114489,0.040071,0.0228977,48.2913,41.2044,68.2829,81.399,8990.87,47.0546,0,7.4532,3.71515,58.0743,26.0919,4.66541,42.8825,17469
12:2:3,2022-11-28 11:14:56,A,potato,potato,n/a,14706.5,76.4531,62.9939,16828.2,92.4712,487.71,162.943,1310900,0.223769,5.38388,7.46585,29.0417,49.5639,0.781368,7.76327,98.212,7.31461,47.2098,19.0099,3.97237,3.77073,18.7226,5.29573,0,99.9647,0,0.0352876,0,0,0.203448,0.608947,1.46696,6.10979,6.72481,11.8465,71.1045,2.74739,0.169731,16.6658,2.85325,21.0667,6.86092,6.30136,46.252,0.0972737,19.2317,0.201643,0.0453698,0.0252054,15.2694,65.2266,89.1378,109.399,10600.8,42.7533,0,10.0973,3.79594,67.0868,16.7818,2.23824,46.119,19837
12:2:3,2022-11-28 11:17:14,A,potato,potato,n/a,13283.2,77.7436,62.1751,15370.4,85.3718,463.211,162.011,1189240,0.217056,6.07627,7.67734,28.6469,48.9048,0.7505,7.94418,97.3234,7.88859,46.9535,19.1405,4.24728,4.22504,17.545,5.24383,0,99.9722,0,0.0277963,0,0,0.764035,0.601444,1.71781,6.37647,7.52724,12.0414,69.4463,2.89082,0.173884,16.5277,2.8519,20.5415,6.87681,6.95464,46.2475,0.103597,19.1183,0.161219,0.0778297,0.0166778,16.6667,63.9593,89.5296,110.199,9556.55,42.8972,0,10.4736,4.21392,66.6833,16.3164,2.31265,46.0108,17988
12:2:3,2022-11-29 10:47:46,A,potato,potato,n/a,15546.2,49.1189,60.0192,19725.5,77.8078,526.719,194.23,1469800,0.275204,3.23951,3.78565,28.0446,58.3532,0.560146,6.0169,103.99,3.81366,57.0695,16.0435,2.39462,2.98744,17.6913,5.816,0,99.9813,0,0.0186715,0,0,15.0699,0.640067,1.28367,3.39822,4.56985,10.176,78.8732,1.69911,0.138044,16.2022,2.34328,21.2202,4.25711,3.01545,52.9618,0.0691,18.2607,0.15404,0.0653503,0.037343,8.60757,72.8749,94.5439,104.599,11839.1,41.3353,0,8.97633,2.13789,71.3485,16.529,1.00826,49.5898,21423
12:2:3,2022-11-29 10:50:20,A,potato,potato,n/a,15869,51.82,60.9074,19726.6,77.8119,527.344,194.504,1502900,0.271148,3.38184,4.18726,28.4047,57.775,0.558301,5.69284,103.734,4.24675,56.5989,16.2457,2.42083,3.11642,17.3714,5.81691,0,99.9817,0,0.018305,0,0,0.183297,0.636768,1.24931,3.82116,4.79132,10.0952,78.1622,1.88083,0.140547,16.4745,2.47117,20.7349,4.00879,3.70218,52.6085,0.0730522,18.6482,0.205931,0.0549149,0.0228812,9.29892,71.7692,94.7067,104.599,12015,41.5938,0,8.75892,2.60388,71.8424,15.7331,1.06169,49.2006,21852
12:2:3,2022-11-30 10:30:40,A,potato,potato,n/a,17095.2,68.4165,64.0671,20203.1,81.8098,529.924,190.759,1781230,0.26645,3.56884,4.45041,28.0951,56.6032,0.762318,6.52017,103.887,4.3482,56.0581,16.8945,2.46156,2.78949,17.4481,5.57386,0,99.9489,0,0.0511051,0,0,0.211403,0.637188,1.42243,3.96917,4.18636,10.0336,78.3272,2.06124,0.136023,16.8732,2.75968,20.2334,4.56113,3.17278,52.3998,0.0714788,19.3305,0.166092,0.0596227,0.0383289,9.19467,71.2108,104.194,121.399,12943.5,41.3806,0,9.98254,2.49563,69.7159,16.6475,1.15838,49.1983,23481
12:2:3,2022-11-30 10:33:10,A,potato,potato,n/a,17758.8,67.7847,64.8169,20393.9,82.5478,533.053,191.255,1844290,0.267856,3.52142,4.50908,28.138,57.0762,0.695949,6.05934,104.105,4.36739,56.4969,17.2862,2.45874,2.56709,16.8236,5.601,0,99.95,0,0.0500083,0,0,0.191785,0.637656,1.52942,3.83814,4.2132,9.69328,78.7215,2.0045,0.136042,17.2029,2.77546,19.7283,4.49242,3.32139,52.4796,0.0724596,19.7491,0.14169,0.0541757,0.0166694,9.33906,70.6993,103.852,122.199,13218.7,41.4946,0,9.93916,2.48791,69.6449,16.7361,1.19187,48.087,23996
12:2:3,2022-12-01 10:47:31,A,potato,potato,n/a,21483.3,77.5396,65.7801,23758.6,83.9464,571.393,204.65,2579550,0.279276,2.78838,3.56588,28.6436,58.1072,0.745688,6.14928,105.4,3.41391,57.6548,16.6313,1.92253,2.67176,17.7057,5.89903,0,99.9753,0,0.0247385,0,0,2.25714,0.635277,1.2652,3.04637,4.35044,12.9877,76.6681,1.68222,0.128708,16.8928,3.03576,20.4269,3.49166,2.80605,53.3468,0.065018,19.5717,0.204976,0.0706814,0.0459429,7.55937,72.5474,120.073,138.199,15628.4,41.2338,0,10.0756,2.34309,69.8261,16.8151,0.940062,46.6525,28296
12:2:3,2022-12-01 10:49:53,A,potato,potato,n/a,22540.4,76.8088,68.5959,23769.5,84.1818,573.056,205.363,2722710,0.279207,2.64997,3.63056,28.4304,58.4283,0.787188,6.07356,105.37,3.48806,57.9533,16.4156,1.85939,2.443,17.8407,5.82951,0,99.9796,0,0.0203583,0,0,0.225764,0.639402,1.20453,2.88749,4.13613,12.69,77.4057,1.67617,0.129688,16.5683,3.05714,20.8401,3.27769,2.87731,53.3795,0.0648353,19.3506,0.186618,0.0610749,0.0169653,7.19666,73.1881,120.792,138.999,16304.9,41.3239,0,10.135,2.42603,69.4659,16.9958,0.977199,46.3095,29472
12:2:3,2022-12-02 16:45:02,A,potato,potato,n/a,22456.2,64.7483,69.3239,25604.2,78.1924,598.459,214.006,2891340,0.268183,2.20172,2.91247,38.6107,48.4348,0.827621,7.01267,109.022,2.75768,56.1487,21.0917,1.54152,2.25543,16.2049,5.6828,0,99.9905,0,0.00947658,0,0,0.877049,0.658763,0.947658,2.22384,3.00092,12.01,80.5446,1.27302,0.0927603,22.0899,4.22339,14.079,2.4955,2.44812,54.6641,0.0460767,26.0132,0.189532,0.0568595,0.0252709,5.38585,68.3293,128.755,142.199,17749.9,38.2443,0,14.5213,2.23015,70.4678,11.8868,0.893957,52.1928,31657
12:2:3,2022-12-02 16:47:28,A,potato,potato,n/a,22668.3,69.2008,67.055,25537.6,78.4491,596.35,212.904,2918250,0.262872,2.48046,3.13544,39.5837,47.1159,0.693882,6.99069,108.763,3.11922,56.0682,21.1569,1.55961,2.30213,15.7939,5.73926,0,99.9838,0,0.0162122,0,0,0.207234,0.654242,1.04082,2.34428,3.29756,12.0457,79.8547,1.41694,0.0935533,22.1069,4.14708,14.2797,2.52586,2.44804,54.4924,0.0473912,25.92,0.233455,0.0421517,0.0324244,5.77478,67.9971,128.737,142.199,17124.3,38.0069,0,14.7693,2.25998,70.7662,11.4199,0.78467,49.0354,30841
12:2:3,2022-12-05 10:47:53,A,potato,potato,n/a,26406.8,62.3102,66.5758,31402.6,87.6228,662.36,219.713,3970400,0.278005,1.74639,1.29069,42.2572,46.1784,0.829536,7.69777,112.062,1.50899,56.021,23.448,1.03692,1.8992,16.0859,5.62435,0,99.9918,0,0.00818621,0,0,0.892475,0.674703,0.49663,1.2443,2.22392,12.0337,83.2155,0.785876,0.0650438,25.3554,4.94447,12.5631,1.27978,1.19519,54.662,0.0289992,30.0407,0.188283,0.040931,0.0245586,2.65779,67.0478,150.355,165.179,20906.5,36.2985,0,17.0873,1.36983,71.5011,9.4387,0.603051,52.3072,36647
12:2:3,2022-12-05 10:50:31,A,potato,potato,n/a,27999.4,62.025,68.4686,31648.9,88.7253,665.098,220.111,4221180,0.279346,1.68709,1.23842,41.9516,46.5878,0.949807,7.58534,112.536,1.44045,55.6005,24.5113,1.08362,1.93372,15.4304,5.56349,0,99.9921,0,0.00787133,0,0,0.16087,0.676371,0.645449,1.081,2.32729,11.5341,83.6171,0.795004,0.0616827,25.6658,5.59127,12.2662,1.40897,1.24892,53.8189,0.0285407,30.9474,0.21515,0.047228,0.023614,2.75759,66.009,150.76,165.316,21669.5,36.4419,0,16.6269,1.43783,72.0043,9.36426,0.566736,50.6707,38113
12:2:3,2022-12-06 10:44:27,A,potato,potato,n/a,23661.1,62.58,63.079,28372.1,91.0295,622.887,208.91,3793600,0.287073,1.34098,1.00573,42.0654,47.7113,1.08719,6.78949,111.383,1.27205,59.1409,20.3058,0.748817,1.82035,16.7121,5.52998,0,100,0,0,0,0,2805850,0.684634,0.266316,0.733152,1.66369,11.3075,85.3808,0.648557,0.0716115,22.7841,4.29238,12.8772,1.23445,1.10599,57.7059,0.0286864,26.7914,0.181721,0.0532632,0.0344644,1.83915,71.1,160.331,171.75,17896.9,36.6363,0,15.7189,1.43497,72.8515,9.45264,0.542031,49.1177,31917
12:2:3,2022-12-06 10:46:45,A,potato,potato,n/a,23071.2,61.6057,62.5838,28244.5,91.1083,621.866,208.959,3700790,0.288266,1.31554,0.901446,42.0877,48.213,1.00019,6.48213,111.646,1.29324,59.2661,20.6855,0.710327,1.7583,16.2866,5.58967,0,100,0,0,0,0,0.125232,0.685539,0.312162,0.675288,1.70096,10.8683,85.7648,0.678474,0.0684462,23.1159,4.55501,12.5342,1.29961,0.99382,57.5014,0.027544,27.3747,0.207046,0.0382239,0.0191119,1.75193,70.609,160.407,171.652,17676.5,36.6147,0,15.3214,1.36969,73.4758,9.3744,0.458686,49.9819,31394
12:2:3,2022-12-07 10:24:56,A,potato,potato,n/a,27262.5,83.5028,72.4165,28885.8,86.5098,627.717,218.722,4522600,0.276583,1.57004,1.77634,42.2731,46.4795,0.980602,6.92048,110.855,1.704,57.5367,21.2276,1.15207,2.11124,16.2684,5.48399,0,100,0,0,0,0,0.140813,0.673453,0.420641,1.46822,2.26396,12.0512,82.9306,0.865395,0.0751507,23.154,4.69135,12.6755,1.846,1.65577,55.9774,0.0347717,27.548,0.206302,0.0267924,0.0348301,3.30083,68.8833,165.891,175.799,20918,36.9903,0,15.4324,1.69596,72.5646,9.62651,0.680527,50.0751,37324
12:2:3,2022-12-07 10:27:20,A,potato,potato,n/a,27328.2,81.1467,72.2848,28854.2,86.3656,627.443,218.57,4527860,0.278037,1.46135,1.59616,42.0987,46.8926,0.949068,7.00208,111.139,1.60964,57.4645,21.5886,1.12702,2.08687,16.1234,5.53597,0,100,0,0,0,0,14.5611,0.675387,0.382863,1.37777,2.17045,12.1195,83.1891,0.760333,0.0731784,23.147,4.76152,12.4457,1.6366,1.60425,56.4049,0.0329253,27.5931,0.239963,0.037747,0.0269622,3.14379,68.9585,165.685,176.599,20857.2,36.8825,0,15.5491,1.67974,72.4824,9.64167,0.647092,49.7128,37089
12:2:3,2022-12-08 10:22:45,A,potato,potato,n/a,26671.9,53.3111,65.0462,33424.8,85.0101,673.453,228.645,4347870,0.292904,1.24002,0.593737,41.2516,50.0026,0.538567,6.37348,112.367,0.827554,59.2791,21.8842,0.788146,1.78384,15.4372,5.90614,0,100,0,0,0,0,0.0837286,0.677436,0.480769,0.740857,1.64723,12.6077,83.9455,0.577974,0.0636355,23.9281,4.49506,13.0307,1.05086,0.533312,56.962,0.0263267,28.192,0.149748,0.0315259,0.034153,1.7024,69.8902,163.013,191.799,21741.5,36.4089,0,14.9669,0.630517,74.0463,10.0042,0.352039,54.5591,38064
12:2:3,2022-12-08 10:25:07,A,potato,potato,n/a,27425.7,53.128,66.1415,33654.4,84.4747,675.382,230.036,4476070,0.294867,1.25828,0.683067,40.2393,51.0554,0.688203,6.0757,112.391,0.911612,59.45,21.7888,0.775512,1.59982,15.4743,5.85841,0,100,0,0,0,0,3602190,0.678631,0.464794,0.770376,1.6974,12.2028,84.2278,0.636845,0.0646395,24.1616,4.58374,12.7677,1.01433,0.754969,56.7177,0.0268886,28.527,0.143804,0.0282471,0.0205434,1.74875,69.5316,163.207,190.199,22259.5,36.7587,0,14.9273,0.811463,73.3758,10.4412,0.44425,54.2129,38942
12:2:3,2022-12-09 10:18:55,A,potato,potato,n/a,26958,69.408,66.4891,32162.8,82.6135,656.593,228.035,4759040,0.295231,1.21786,0.809255,40.8873,50.4683,1.01091,5.60641,112.27,1.02682,59.6116,21.3166,0.520046,1.6079,15.9171,5.54247,0,99.9973,0,0.00265329,0,0,0.129667,0.687517,0.397994,0.607604,1.39829,11.2526,85.7545,0.589031,0.0648014,23.4843,4.89533,12.903,1.09581,0.880894,56.7407,0.0260293,28.0002,0.228183,0.0477593,0.0663324,1.52299,70.1345,176.536,201.399,21384.7,37.1821,0,14.1155,1.19664,73.881,10.2417,0.565152,52.4525,37689
12:2:3,2022-12-09 10:21:18,A,potato,potato,n/a,26797.7,69.5227,66.3276,32154.6,82.6027,656.958,227.742,4725610,0.294043,1.18238,0.937932,40.703,50.5128,0.985758,5.67807,112.463,1.10267,59.5866,21.9072,0.666915,1.53842,15.1982,5.58066,0,100,0,0,0,0,0.133066,0.687091,0.433096,0.584547,1.56499,10.9363,85.8194,0.661601,0.0638511,24.0089,4.96599,12.4641,1.19035,0.97513,56.3955,0.0261768,28.5923,0.223191,0.0664258,0.0318844,1.76427,69.3219,176.344,202.199,21327.4,37.2391,0,13.8405,1.31523,73.8336,10.4926,0.518121,52.6983,37636
12:2:3,2022-12-12 10:31:22,A,potato,potato,n/a,29383.6,83.7752,67.1678,34708.6,91.8023,678.356,230.773,5532180,0.285122,1.17549,0.630514,44.6638,46.223,0.554754,6.75236,112.414,0.789364,58.105,22.1706,0.75515,1.79623,16.3836,5.57329,0,99.9951,0,0.00488771,0,0,0.088016,0.678576,0.510765,0.694054,1.70337,12.2241,84.352,0.515653,0.0610124,24.1379,4.78262,11.9895,1.04597,0.608519,57.4354,0.0267338,28.6737,0.178401,0.0268824,0.0146631,1.69115,69.4152,188.275,204.622,23313,35.6936,0,15.5527,0.733156,75.0825,8.26511,0.366578,52.4627,40919
12:2:3,2022-12-12 10:33:52,A,potato,potato,n/a,29464.6,83.4799,67.2224,34727.1,91.5196,678.447,230.755,5541340,0.28562,1.13944,0.700256,44.2845,46.5341,0.619739,6.72197,112.503,0.722215,58.3653,22.1862,0.768574,1.78602,16.1718,5.61071,0,99.9976,0,0.00243992,0,0,0.13271,0.679048,0.490423,0.749055,1.70794,11.9702,84.57,0.512383,0.0608301,24.5602,4.55289,11.8873,1.01745,0.59046,57.3917,0.026615,28.8618,0.185434,0.0243992,0.0195193,1.59815,69.3107,188.068,204.599,23344.4,35.6629,0,15.5325,0.714896,75.1568,8.2518,0.344028,52.3576,40985
12:2:3,2022-12-13 10:40:42,A,potato,potato,n/a,29974.7,82.0919,66.6692,36486.5,91.4734,695.553,241.723,5642040,0.288445,0.849408,0.415213,46.3758,45.9629,0.562318,5.83434,112.45,0.567063,60.5832,20.7464,0.574181,1.53036,15.9988,5.74035,0,100,0,0,0,0,0.118754,0.680301,0.32268,0.578926,1.62052,11.8253,85.2398,0.412841,0.0605947,24.0159,4.07384,11.4148,0.809073,0.462666,59.2237,0.0257875,27.8739,0.156595,0.0166085,0.0142359,1.35241,70.5863,188.227,202.999,24325.2,35.3572,0,14.8291,0.60028,77.0945,7.1393,0.336916,54.1983,42147
12:2:3,2022-12-13 10:43:52,A,potato,potato,n/a,29591.9,82.2523,67.0042,36139.5,91.7171,692.697,240.985,5574950,0.287942,0.932462,0.536583,46.3178,46.0436,0.531813,5.6377,112.407,0.693981,60.5003,20.9315,0.63913,1.41658,15.8185,5.73395,0,100,0,0,0,0,0.121733,0.67991,0.367261,0.612897,1.48097,11.967,85.1211,0.45073,0.0607689,24.2536,3.93494,11.4495,0.846609,0.438806,59.0766,0.026215,28.0168,0.12878,0.0166937,0.0190785,1.34265,70.476,188.394,203.287,24215,35.3843,0,14.4973,0.57474,77.3633,7.24506,0.319565,54.8671,41932
12:2:3,2022-12-14 13:50:22,A,potato,potato,n/a,28984.8,82.892,64.1681,36866.8,87.9121,715.287,248.728,5477470,0.288824,1.12817,0.445966,45.8525,45.9803,0.679797,5.91327,112.106,0.648458,59.9137,20.7242,0.626763,1.62958,16.4573,5.68879,0,99.9904,0,0.0096425,0,0,0.076451,0.683455,0.400164,0.530338,1.40298,11.1033,86.1148,0.448376,0.0636077,23.8845,3.92209,11.8989,0.966661,0.53757,58.7903,0.0262516,27.6306,0.139816,0.0241063,0.00241063,1.31861,70.8845,188.978,198.999,23656.7,35.5917,0,15.1339,0.658101,75.7756,8.04908,0.38329,54.6583,41483
12:2:3,2022-12-14 13:52:46,A,potato,potato,n/a,28685.6,82.5258,64.1252,36590.8,88.7346,712.18,247.214,5423410,0.287854,1.07404,0.416464,46.1739,45.8646,0.509011,5.96201,112.405,0.543108,60.5163,20.6819,0.640526,1.60253,16.0156,5.74958,0,99.9878,0,0.0121773,0,0,0.927049,0.683227,0.409157,0.489528,1.45397,11.4661,85.772,0.409157,0.0610187,24.1841,3.95032,11.2786,0.857282,0.479786,59.2499,0.0251849,27.9761,0.0998539,0.0340964,0.0146128,1.25913,70.6162,189.064,198.999,23463.9,35.242,0,15.5577,0.567462,75.9011,7.68144,0.292255,54.8357,41060
12:2:3,2022-12-15 10:35:11,A,potato,potato,n/a,29597.8,80.0889,64.3622,38246.6,92.6846,709.218,238.018,5675840,0.287459,0.8765,0.67888,45.2478,47.1171,0.567284,5.51241,112.372,0.760253,60.6528,20.9383,0.660281,1.40658,15.5817,5.76345,0,100,0,0,0,0,0.118391,0.680194,0.320841,0.709104,1.66465,11.4991,85.4389,0.367339,0.0627607,23.9073,3.90589,11.262,0.964847,0.685855,59.2742,0.0266502,27.6086,0.148796,0.0255743,0.0162745,1.44378,70.757,191.766,206.999,24616.4,35.7107,0,14.0147,0.832326,77.7597,7.05152,0.341765,56.2238,43012
12:2:3,2022-12-15 10:37:32,A,potato,potato,n/a,29211.6,80.033,63.8231,38186.8,93.0409,708.276,237.271,5600240,0.288989,0.928684,0.637884,45.0998,47.4707,0.527661,5.33524,112.599,0.710584,61.1079,21.0314,0.647264,1.4282,15.0747,5.79736,0,99.9953,0,0.00469032,0,0,0.925899,0.680688,0.297835,0.670716,1.59471,11.3951,85.6054,0.4362,0.0601017,23.9441,4.14859,11.2896,0.984968,0.565184,59.0676,0.0258108,27.8324,0.206374,0.0304871,0.014071,1.38599,70.5307,191.712,206.999,24372,35.7605,0,13.6418,0.703548,78.2275,7.02141,0.405713,56.4948,42641
12:2:3,2022-12-16 10:53:52,A,potato,potato,n/a,29305.9,82.576,65.2512,36919,87.8667,699.093,235.272,5798800,0.286818,1.09508,0.570009,45.9248,45.7734,0.832545,5.80416,111.699,0.763955,61.5563,19.3969,0.797067,1.49243,15.9934,5.64584,0,99.9929,0,0.00709555,0,0,0.162399,0.683039,0.473037,0.657521,1.47114,10.2554,86.7313,0.411542,0.0645386,21.9607,3.98534,11.2535,1.03122,0.593661,61.1755,0.0266024,25.7592,0.144276,0.0307474,0.00709555,1.40965,72.649,197.871,208.199,24090.1,35.5543,0,14.5766,0.929518,77.2942,6.79754,0.402081,55.2402,42280
12:2:3,2022-12-16 10:56:27,A,potato,potato,n/a,28840.8,82.3521,66.176,36185.2,93.167,691.064,232.419,5706260,0.286256,1.06949,0.572773,45.9264,45.8575,0.748645,5.82517,112.05,0.796178,61.7478,19.7024,0.646449,1.57097,15.5362,5.65617,0,99.9881,0,0.0118833,0,0,3989150,0.683674,0.46107,0.632189,1.41173,10.2695,86.7858,0.439681,0.0625511,22.3548,4.05457,10.8518,0.926894,0.641696,61.1703,0.0257907,26.1646,0.180626,0.0356498,0.00712996,1.39034,72.2217,197.854,208.599,23945.9,35.4747,0,14.778,0.900751,77.2483,6.66651,0.406407,56.0788,42076
12:3:1,2022-11-24 17:19:57,A,potato,potato,n/a,8725.51,70.0388,24.5108,24103,46.2062,640.411,248.754,1008850,0.226272,2.92898,4.64932,45.1434,37.1328,0.458756,9.68681,115.446,2.50551,40.8822,39.8236,1.30569,2.80547,12.6775,5.92756,0,99.9559,0,0.0441112,0,0,2.49969,0.630395,1.71151,2.26731,3.53771,16.4711,74.0715,1.94089,0.0385761,37.9003,6.80194,11.3895,2.68196,1.48213,39.7442,0.0345677,44.0582,0.388178,0.123511,0.0970445,5.84032,49.4927,115.621,122.599,5907.84,35.5725,0,20.2294,1.67622,68.337,8.63696,1.12042,42.62,11335
12:3:1,2022-11-24 17:23:28,A,potato,potato,n/a,8575.4,70.0648,24.2568,24164.2,47.1831,637.941,246.167,991462,0.22774,2.84006,4.76567,44.4913,38.099,0.404467,9.39946,115.8,2.35646,39.9191,40.7632,1.00237,2.72575,13.2331,5.89137,0,99.9648,0,0.035171,0,0,0.186831,0.632014,1.46839,2.40921,3.34125,16.0732,74.5274,2.1806,0.0364524,37.5011,7.30678,12.2483,2.29491,1.48598,39.1629,0.0315782,43.8934,0.571529,0.184648,0.0967203,5.62736,49.6263,115.617,122.599,5861.46,35.9828,0,18.8429,1.61787,69.3572,8.9774,1.20461,43.1238,11373
12:3:1,2022-11-25 11:40:02,A,potato,potato,n/a,0,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
12:3:1,2022-11-25 11:42:35,A,potato,potato,n/a,0,,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0
12:3:1,2022-11-25 16:14:23,A,potato,potato,n/a,15892.3,111.149,86.7121,13585.8,86.3319,429.303,152.221,1906950,0.119392,20.0824,10.5044,36.5925,22.1479,0.124102,10.5487,81.9104,17.3566,29.7092,29.6561,8.35919,3.38622,11.5327,6.42768,0,99.9069,0,0.0753479,0.00886446,0.00886446,0.205454,0.484538,1.65765,19.5461,10.2872,14.161,47.0215,7.32648,0.161769,24.0227,1.91916,27.2582,13.4518,1.67538,31.6727,0.141245,25.5252,0.243773,0.124102,0.0443223,32.209,41.8536,119.993,134.199,11780.5,35.8626,0,15.73,0.465384,72.8083,10.3049,0.691428,47.8301,22562
12:3:1,2022-11-25 16:16:50,A,potato,potato,n/a,15526.5,111.482,84.8577,13690.5,87.1882,429.859,152.255,1866700,0.119923,20.2046,10.0081,36.6723,22.0079,0.130092,10.977,81.7805,17.6207,29.8582,28.7996,8.55912,3.49453,11.6679,6.49758,0,99.8834,0,0.112148,0.00448591,0,0.215951,0.482416,1.66876,19.7021,10.4881,14.4312,46.5234,7.18643,0.163368,23.6318,2.02315,27.5704,13.5744,1.76745,31.4328,0.144835,25.166,0.291584,0.152521,0.0403732,32.4107,41.9388,120.227,134.199,11617.4,35.8518,0,15.6424,0.462049,72.9275,10.34,0.628028,48.4286,22292
12:3:1,2022-11-28 11:14:56,A,potato,potato,n/a,16375.5,125.145,81.1214,14891.6,85.384,451.969,156.851,2225210,0.185717,6.32176,7.46997,46.9887,30.1263,0.30355,8.78976,107.067,5.45071,38.2913,36.3116,3.28186,3.54142,13.123,6.06544,0,99.9252,0,0.0659892,0.00879856,0,0.181103,0.582177,1.55734,6.6957,6.95966,15.0851,66.6799,3.0223,0.0821672,34.8467,3.47543,16.3477,5.93463,1.73332,37.6622,0.0644789,37.5214,0.558708,0.18037,0.0395935,12.6699,49.03,135.887,143.799,12080.3,35.8161,0,18.5826,1.93568,69.1875,9.06691,1.2274,47.5255,22731
12:3:1,2022-11-28 11:17:14,A,potato,potato,n/a,15299.2,127.124,80.9211,14472.5,86.7927,444.947,153.685,2067700,0.179595,6.97484,7.81037,47.1528,29.0891,0.317864,8.65498,107.329,5.78966,37.5307,37.5352,3.10598,3.2967,12.7418,6.14305,0,99.891,0,0.0999001,0.00908183,0,0.186961,0.577905,1.81637,7.03387,6.82045,14.9214,66.2519,3.15594,0.0796356,35.7869,3.57824,16.1657,6.11661,1.70738,36.6452,0.0648319,38.5069,0.576696,0.181637,0.0635728,13.1914,47.4798,135.151,143.599,11711.3,35.6941,0,18.6495,1.82999,69.2943,8.82754,1.3986,49.9401,22022
12:3:1,2022-11-29 10:47:46,A,potato,potato,n/a,15936.3,105.394,74.9804,16418,82.9877,480.377,170.402,2112980,0.19189,6.43597,6.13449,49.4036,28.8024,0.166033,9.05754,109.45,4.87613,39.5334,37.0298,3.11967,3.37309,12.068,6.29628,0,99.9039,0,0.074278,0.0218465,0,0.202959,0.583346,1.59042,5.88107,6.68939,14.8381,67.9163,3.08472,0.0669073,37.5366,3.43426,14.6065,4.67514,1.51614,38.2313,0.0551395,39.9441,0.62044,0.284004,0.100494,11.216,47.835,132.589,144.199,12310.3,34.4293,0,20.374,1.57295,69.9087,7.12632,1.01805,50.563,22887
12:3:1,2022-11-29 10:50:20,A,potato,potato,n/a,16002.9,110.068,75.436,16456,82.561,481.598,170.841,2122360,0.191076,6.5556,6.2527,49.1952,28.5374,0.246646,9.21246,109.387,5.04111,39.3812,37.3605,3.15015,3.08957,11.9775,6.29125,0,99.9221,0,0.0519256,0.0216357,0.00432713,0.739944,0.583123,1.60969,6.06231,6.89312,14.5348,67.9576,2.94245,0.0671638,37.4686,3.44007,14.1714,5.14063,1.47555,38.3038,0.0552861,39.9091,0.670705,0.246646,0.0605798,11.4972,47.6157,132.623,144.199,12413.7,34.5801,0,20.3851,1.64431,69.4634,7.50757,0.999567,50.8568,23110
12:3:1,2022-11-30 10:30:40,A,potato,potato,n/a,15084.7,113.3,75.6903,15366,89.9641,455.628,156.526,2186880,0.199039,6.06254,5.48905,50.38,28.4466,0.304947,9.31683,111.529,4.75627,35.9428,41.1315,2.94934,3.51372,11.7063,6.29341,0,99.9363,0,0.0364116,0.0136544,0.0136544,0.751075,0.589666,1.55205,5.9442,6.46307,14.3098,69.082,2.64895,0.0619454,41.2817,4.09631,14.7149,5.20231,1.74321,32.9616,0.0532612,44.6725,0.53252,0.104683,0.0364116,11.6244,43.0294,144.973,157.399,11630.6,34.8491,0,19.99,1.5748,68.8043,8.56129,1.06959,50.4356,21971
